Date,Review,SentimentScore
23-Aug-24,"This location had one of the best pizzas I have had in a long time!!! The ITALIAN SUB OMGGGGG!!!! I will be returning tomorrow for this sub. When I love something I love it. The wings were cooed well and not to well that they were dry. The sauce was all over the wings. We had peach mango HABANERO!! First time trying this def will have again!!! The Buffalo, lemon pepper and bbq were very tasty. Fries fresh and not too hard and not to sauce. Not to mention the customer service. The owner himself came and talked to us asked for feedback back and gave suggestions and he was not wrong!!!! Try this amazing little secret! Across from a park but one get one on Tuesday and Thursday pizza, Wing Wednesday $1.00 a wing and FRI THROUGH SUNDAY GET WINGS SUB FRIES AND PIZZA ALL FOR $60 and let me tell you it was four adults and we have leftovers!!!!!! I am in AWE!!!!",0.9293
21-Aug-24,My family LOVES Frankensons! I had been coming pretty regularly even a few months before they got popular. The food has always been SO GOOD! The owner and his family are so great and they remember their regulars! The baked ziti is honestly better than other restaurants like Olive Garden and like half the price! And the zucchini planks with the house sauce is TO DIE FOR! I recommend this place to everyone I know! Thanks you guys!,0.9863
18-Aug-24,Best pizza and wings for someone who's been in Vegas for over 20 years. The customer service is unmatched.,0.5994
13-Aug-24,"Another Foodie stop on Vegas stop that did not disappoint. A bit of a drive from the strip, but we'll worth it!Loved the owner! So personalable! So hands on! Trust me I'm in this industry and that's rare.....We tried 4 different kind of wings.They were all good except we didn't like the habinaro ones with the green sauce. Lemo pepper though... 10Garlic..... 10Buffalo...8Another plus, is they make all there dressings. That Ranch was bomb!!!All the staff was great to!",0.9488
13-Aug-24,The wings at this place are big and really good. The pizza on the other hand is more like Costco pizza but it's made there.,0.624
7-Aug-24,The food here is SO GOOD!!! I love to come here whenever I visit Las Vegas! Their wings are my favorite! So crunchy and crispy!,0.9433
28-Jul-24,"It was first time trying Frankensons and it was a great experience and will definitely return. Got medium pizza, dozen wings with 2 flavors and baked ziti. It was way more food than we expected.  Everything was so fresh and made to order.  You can taste freshness. Their medium size pizza is bigger than your average.  Originally we were gonna get a large but after we saw the box size we decided to get medium instead.   You definitely get your money worth with the amount of food they served. The owner was the one took our order and he's so sweet and attentive.  It has a good size dinning room for dine in too.  We did take out but it would be a great spot to eat with family and friends too.  While waiting for our food. I was studying the menu. They offer a lot of options and will definitely come back and try other dishes.",0.988
25-Jul-24,"Worst pizza I've ever had in my life. I had the margarita and it had ricotta on it. Disgusting, The dough was not the best customer service wasn't the best. The peach wings were good. The fries were just not impressed with the food.",-0.9311
22-Jul-24,"Yes, we went because of the Keith Lee hype.My friends and I ordered through the phone and were told to come by in 30 minutes. We drove over and were greeted by the owner (we also had our order taken by him).We got an 18 inch pepperoni pizza, 6 count lemon pepper wings, 12 garlic knots, and Caesar salad. My friends also grabbed a soda each and we ordered extra ranch. All of that with tip totaled to around 80 bucks, which we didn't think was too too bad (cheaper than anything on the strip!!!)We took our food to go and ate at our hotel. We all thought the pizza was average and the lemon pepper wings were good sizes (flavor was fine, nothing too intense). The real star was the garlic knots--I didn't have any but my friends loved them. I still think this was a nice stop on our trip. We always love to try and support local businesses and we were happy to not spend an arm and a leg on food that could've been 3x more expensive on the strip.",0.9875
20-Jul-24,Easily the best pizza in Vegas. Arguably some of the best garlic knots I've ever had. The people they were so nice and the guy was very nice and talk to me and my friends. It was really fun too. They had episodes of family feud playing on the TV and it was fun watching them while we ate. An easy recommendation.,0.9828
17-Jul-24,"Nope. I'm not sure if the situation has changed here but it is not worth it. In my opinion. It is overpriced and unsanitary. Sometimes I think, although I love me some Keith Lee, if a place is not ready for the abundance of service they are going to have to maintain after going viral they will tank. I feeling like this is the situation for Franks. I hope they survive but it's not looking promising. The food grade is a C . Like the health department gave them a C ... sorry frank.",0.9053
15-Jul-24,fantastic is the word that sums this place up in a nut shell ....the foodthe service the ownerdid i mention the food?very nice people wokring here ......i hope you all go enjoy franks food hes a great guy,0.9485
13-Jul-24,Air conditioning isn't working in dining area. Pizza is ok. Ok for carry out. Do not make plans to dine in.,0.5267
10-Jul-24,"Me: ""I'll take the classic Italian sub.""Them: ""We don't have any subs right now""I tried them once before ordering the Keith Lee items (thought I did a review, but obviously didn't) finding them to be slightly above average.",0.0
8-Jul-24,"This place was AMAZING, I cannot say it enough. They opened at 10am the girls had the door unlocked and allowed my family to sit inside until they could fire up the grill and open their register. The owner came out and was super nice and engaged with us during our meal even though he was recently out of the hospital. The food though.... We ordered a small cheese pizza, the regular and spicy chicken sandwich and the lemon pepper wings, holy cow everything did NOT disappoint the flavors bursting through were grade A. Definitely a spot I'll bookmark for my next trip to Vegas",0.9476
5-Jul-24,"Like most of you, we came because of the Keith Lee review. We ordered the same large pepperoni pizza, it didn't even look the same to the one in the video. It had no flavor, tasted like cardboard. The kind of pizza you'd expect from a bowling alley snack bar. We also ordered the lemon pepper wings, which were meaty but lacked flavor as well. Customer service was also bad. We were not greeted when we walked in and waited 5 minutes for someone to actually ask if we had been helped yet.We just threw the whole pizza in the trash and now looking for somewhere else to get food.",-0.5301
5-Jul-24,We ordered everything Keith Lee ordered and Frank you did not disappoint!!!  The food was great and you were so nice and welcoming.  I live across town it would be great if you delivered.  10/10 can't wait to come back.,0.959
3-Jul-24,This place is great amazing food quality the people the owner Frank is awesome best pizza in Vegas!!!,0.9588
2-Jul-24,"A friend of mine saw all the hype on social media and swears by this place. I had never been but I enjoy a a good wing and since we were in town takimg care of business we went. I have to say i was impressed. Cozy and non pretentious family joint. I like wings that are NOT dipped in anything and and are still flavorful, and these wings hit the spot; i got ywo flavors. Didn't try anything else because i had just eaten White Castle and didn't wanna be a glutton. The staff seemed toing and new but my order was correct. The owner was in the back taking care of business and popped out to chat. I like that! It wasnt busy at all. My only criticism is they need to keep up on the cleaning. It wasnt geoss or anything but the tables could have been cleened and there were straw papers in tandom places. Despite that, Iwill be back!",0.9617
30-Jun-24,"Overall, very disappointed with the entire experience. I was super excited to try Frankensons out for the first time tonight after remembering how they went viral on TikTok. While ordering the pizza they were out of the sausage and meatballs so I ended up ordering just a small pepperoni pizza. Went to order wings too, but sadly they weren't available. Since those were out of stock decided to try their garlic knots. While waiting for the food, I saw floats and shakes on the menu and by the door. We went to order a shake and were told that they don't carry ice cream anymore... So why is it advertised on the menu and in other places in the store? Realized I forgot to order ranch and they still charged me 75 cents for it even though they didn't have practically anything that I wanted to try.Even with the issue with the toppings, wings and shakes, I was still excited to try the food. When I got home and opened the pizza box, I was utterly BAFFLED by the lack of toppings. For $2 a topping I was expecting more than an average of 1&1/2 pepperonis per slice. I get more pepperoni on a little Cesar's pizza! The pizza tasted ok, but it was sorely lacking in toppings. It was mostly crust. The garlic knots were not great either. Because of their sheer size, there's very little flavor. It was like biting into a dinner roll with a hint of garlic. Blatantly disappointed.Employee's were nice and the place was clean I guess...",0.5113
28-Jun-24,They left hair in my food and wouldn't return our money. They're gross. Greasy forsure. Won't be coming back if you paid me! If it's free and I'm hungover I'm not eating their pizza.,0.126
20-Jun-24,"we so wanted to like it after Keith Lee reviewed it, but sadly, we just couldn't. There was hardly any cheese on the pizza. The place also felt  dirty. The soda machines did not work, and the chicken wings were very fatty with thick skins we ended up throwing half of them out. For  a buy one get one pizza free night, the place was empty.  We did complain to the girl that was working at the counter about there not being any cheese on the pizza, and she offered us an order of garlic knots on the house, which we declined, we already had enough dough on this pizza. an offer of a pizza with cheese on it would have been a better suggestion. I so wanted to like this place being that it is so close to home sadly I just couldn't. We won't be going back. Sorry, Frankensons maybe we just caught you on an off day.",-0.5143
17-Jun-24,"I ordered on Saturday for 1pm pick up and was underwhelmed. I had ordered 3 large pizzas and 24 garlic knots and spent $125. The pizzas had very little cheese and very little toppings. Me and my coworkers counted 14 pieces of pepperoni on a large pizza, the plain cheese had such a small amount of cheese we can see the dough underneath. The knots were decent but some were undercooked. I truly felt embarrassed bringing my colleagues this pizza after hyping it up so much from Franks online persona. I'm not sure if this is the standard portion now but I do know this will be the only time I order from there.",-0.2127
9-Jun-24,"Served me wings with hair cooked into the breading.  I brought the food back knowing that one issue in a kitchen likely means there are other issues (undercooking, unsafe food storage, etc). First of all the manager wouldn't even come talk to me. And they ultimately only refunded the wings.... I wasted money on food I wouldn't even dare to eat. Not to mention there was a half eaten zinger on the prep counter  overpriced food made in a disgusting kitchen with a negligent staff and a cowardly manager.....",-0.8481
4-Jun-24,"Stopped by for a takeout order because the place we wanted to have dinner was crowded. Two pizzas and an order of wings for $60 - yikes! But this place had such rave reviews we figured it might be worth it. Not! We were told no sodas - ok no problem. Then, no bacon for one of the pizzas - again, no problem. No offer to give a refund or discount though. We brought the food home - we life about a half mile away. If we hadn't seen them cooking the food, I'd have sworn it had been cooked hours ago and kept warm. The wings, supposed to be extra crispy, were not even close. Soggy, lukewarm french fries. And the pizza had no flavor at all - mostly chewy dough, with hardly any sauce or cheese. Very disappointing - will not return.",-0.9725
3-Jun-24,"A food service industry with a lot of 'No' we dont have it . No soda , no burgers , and not enough of this for that order. Like i said they have a lot of 'No' .",0.2933
2-Jun-24,Service was good but the pizza and garlic knots that have been so hyped up were terrible! Pizza was borderline burnt and crust had the flavor of cardboard. The garlic flavor on the knots was strong which I like but they were old stale garlic knots. They're big but absolutely insane to be $8 for 6 old stale garlic knots. I've been wanting to try this place for a while now and we were very disappointed!,-0.6871
19-May-24,"My bf and I stopped here on a road trip. I'm from St. Louis and he is from Sacramento. We saw this place on tik tok. We LOVED the lemon pepper wings. Best wings i've ever tasted. The peach pineapple habanero wings were great as well. The pizza was good. The ranch was good too! 10/10 recommend, but you HAVE to get lemon pepper wings.",0.9003
17-May-24,"Order chicken fingers and fries. Chicken fingers, I think were chicken breast just cut up and deep fried. Tough and not very good at all .  French fries were OK a bit undercooked. Did not come with any dipping sauce such as ranch or blue cheese no celery or carrot as.  There seemed to be boxes and operating items all over.   Not a good vibe if eating inside. I sitting area looked again OK. Seems like they may have been good at one time but most likely not going back.",-0.2849
13-May-24,"Came here bc of Keith Lee. It was so good! We got the 5-0, Italian sub, and of course lemon pepper wings. They were soooo good!! Service was friendly and pretty quick considering they were a bit busy. Definitely will be back!",0.9568
11-May-24,"Went in bc my son saw a TikTok review that went viral. Having owned a family pizza shop when I was younger I'm always up to try out a new pizza spot. We had no idea what we wanted so we tried a bit of everything that looked or sounded good. We liked that they bring your order out as things get made instead of all at once. Gives you time to try multiple things in stages. We enjoyed the Italian Stromboli first. Was soft yet crisp. Perfection in the baking. I'm not a tomato person I I pulled those off. They are thinly sliced and easy to remove. Next time I'll order it without. The wings were delicious. Nice crispiness to them and soaked in just the right amount of sauce. We tried the Frankensons Fire and the Sweet BBQ. Definitely would order again!The zucchini planks left a little to be desired. The batter over took the flavor of everything and just left a doughy taste on your mouth. Probably wouldn't order again. The bacon wrapped jalapeño poppers we wanted were not available so we tried the zucchini bread knots instead and although decent we would probably not order again. Too much bread by comparison. The pizza was good. We tried the buffalo chicken which we would definitely order again. The chicken was Chick-fil-A style. So good! We ordered the white pizza but it had a hint of a seafood taste to it. If you're not into that you may not like this one. My son said he would definitely not order it again. I thought it was okay. Easy to order when you walk in. Find a table, grab your drinks. Get your own plate and plastic silverware and wait for your food to come to you. It was clean and the employees seemed friendly and happy to be there. We will return and would recommend you give it a try.",0.9913
6-May-24,We came here last year because Keith Lee gave great reviews. The pizza was amazing last time. We ordered today amd in addition to the putting the wrong topping on our pizza the bottom was burnt. The quality has went down ridiculously.  The owner also isn't as friendly as he was the last time we where there either. Hopefully they get it together because this was the best pizza and now it's the worst. The seating area always seems to be very warm. We would give 0 stars,0.697
6-May-24,"We were in the area, searched restaurants and this came up. Brought the kids over after playing at the park. Prices are a bit high, for large pizza, tenders, jalapeño poppers and drinks it's was $80+. When we went to sit at the tables inside, there is ants EVERYWHERE!!! You can't even be by a table without them crawling everywhere. We decided to wait and sit outside. After a few complaints someone went to go spray. They're using a chemical that can be purchased at home depot or Lowe's. Roach/Ant/Spider Killer Spray. Chicken Tenders are nasty. They're cut up chicken breasts, not even battered and fried. They're super rough and hard to chewy through. It's gross. It's like chewing on a rubberband. Pizza is mediocre, typical pizzeria. Not the best but not the worst. Garlic Knots are good. Jalapeño Poppers are your typical cream cheese wrapped in bacon. Nothing different or fancy at all. I don't plan on returning. Just not something I could go back to, just sucks because I left wishing I never spent my money here.",0.5695
6-May-24,"The service was great. The owner came around from the back and spoke with my wife and I, he some riddles that we solved and gave us free garlic knots, he made the experience great. Ohh and the food was delicious. Great place to eat and have a chat.",0.9698
5-May-24,Finally made it over to Frankensons! It's located near 215/Windmill. Was hoping it wouldn't be too busy yet since it was still early but we were the only ones there! My daughter for sure wanted to order the garlic knots and we got the 6 price and the girl did say they were big but we stuck with the 6. You get a choice of marinara or pesto dipping sauce and I asked her which one is better and she said liked both and gave us both to try! So we were bummed to find out they don't do pizza by the slice on weekends (boo!) so we got a small pepperoni instead. There is a dining area in the back. There are TVs as well. She told us it would be about 15 min and she brought our order to us. The garlic knots are definitely big! They were piping hot! It comes topped with fresh garlic and butter. It is very soft inside and really good! We tried both dipping sauces and my personal favorite was the pesto. The small pizza came with 8 slices. It was good but nothing special. I would want to try some of their other flavors which is why we were bummed about the slices. Next time!,0.9843
3-May-24,"Walked in last night for the 1st time.  The gentleman at the counter answered all my questions so I ordered my pizzas and waited.  The place is clean, good menu, very friendly service.  The pizza was delicious!!!!  Pricing is not bad either.  Compared to most of the pizza places I go to!  I'm not sure if this is a limited time special I was told Tuesday and Thursday are 2 for 1.  Absolutely love the fact they are close.  The only downfall is they don't have delivery, are not on Uber eats or door dash yet.  Hopefully soon.  Thanks for a wonderful dinner",0.9793
30-Apr-24,"I ordered the chicken tenders with fries a couple weeks ago and they were terrible. I should have took a picture because they were so unappetizing in appearance. They aren't like a normal chicken tender. It's like they took a breast and cut it into strips and there was no breading, they were thick, deep fried and threw some sauce on them. They resembled french toast sticks. They were like leather because of being fried without skin on. I choked down one but they were so unappetizing I couldn't eat more. The ranch is horrible. It tastes like ranch and blue cheese mixed up and I hate blue cheese. Just go buy some chicken fingers and hidden valley ranch... not returning.",-0.9535
23-Apr-24,I had the pepperoni pizza and peach jalapeño wings. The pizza was average. The wings were not great. Hardly any peach flavor and the jalapeño tastes like grass clippings. The breading on the wings were soggy. Definitely not worth the money. The review from Keith Lee was from a year ago and did not look like what we had. Apparently they had hardly any customers before he reviewed them on TikTok and saved the business. There was probably a reason for that. You should not have to depend on an influencer to get customers.,0.6747
15-Apr-24,It's so good! Every time! Consistently great every time! I love their chicken wings and the toasted Italian. Those are my faves. Pizzas super good too. Garlic knots have a ton of garlic. Be warned! Great family pizzeria,0.9743
6-Apr-24,"Pizza crust was light and crispy. Garlic knots were bigger than my fist and loaded with fresh, buttery garlic. The knots themselves were pillowy balls of dough on the inside and a firm sourdough-like crust on the outside. Very delicious and worth the trip. Will go again the next time I'm in Vegas.",0.8155
6-Apr-24,"I waited until the viral video wore off to visit, the bar was set really high after Keith Lee came in and it did not stand the test of time. We walked into a place full of staff that didn't bother to look up or greet us. (Noticed a girl had AirPods in, really annoyed me for some reason). We ordered a ham & cheese calzone, portobello burger, a kids spaghetti and meatballs and 6 garlic knots and a vanilla milkshake. After ordering we walked into a very messy (and dare I say dirty) sitting area with trash overflowing from the can that's placed right next to the lids for the cups -which did get switched out sometime while we waited for our food- The garlic knots were just ok, soft bread, a little too much rosemary. We asked for pesto but were informed they had none, so we took the marinara which came cold from the fridge. Maybe it would have been decent hot. We'll never know. The calzone is a very generous portion, but again, I was expecting something amazing and it was just meh. The portobello burger had just regular sautéed mushrooms in some kind of weird sauce (teriyaki?) which made the lettuce look old and wilted. I did not want to try it just based off looks.The spaghetti was... nothing to write home about. Same sauce as the garlic knots just cold. Overall it was a disappointing experience. We spent about 60 dollars and left to go eat elsewhere.  Lesson learned about viral videos. Will not try again.",0.5334
3-Apr-24,"Based on the past reviews, this might have been an off day, but my rating is based on my experience. Keith Lee got this place a lot of hype, but it's meh. Kid at the counter barely said hello, was definitely not friendly, had his AirPod in the whole time, and was just not looking happy to be there. Neither were the two girls behind the line. One of my pet peeves is people who choose to work in customer service with a bad attitude. I don't take it personally, but it's a bad look - especially when there's hundreds of other options in the city for the style of food you're serving.Wings were a good size, and come with small serving of fries and one sauce, 12.99 for a dozen which is fair, crust on pizza was good, and it tasted good, but not $40 good. Total for a 20"" pizza and 12 wings was an outrageous $58 total. $2.50 per topping on a pizza pie, and we only had 3 toppings.Lastly, the dining room/storage area was a very warm and it's only April. I say storage because there were boxes stacked up sloppily in plain view and it's just not a good look - again.Quality food. Horrible service. Uncomfortable atmosphere.I'd order wings again to go, and probably a slice, but I'm not rushing back. Best of luck to owner.",-0.5501
1-Apr-24,"I ordered the pesto pasta with chicken. It was horrible. It was drenched in pesto. Looks like a leprechaun threw up all over the dish. It was not good at all. It took over an hour to be served our food. Not many people in the restaurant but they were receiving lots of calls. The place is jam packed with boxes, soda crates, extra supplies. It's not clean and very cluttered. Check the expiration on the sodas. My daughter got an expired one out of the fridge. The reason for two stars is the cashier was extremely friendly. Their calzone was very good. Do not get the marinara or the pesto sauce for dipping sauces!!!! It's disgusting. It tastes like pure tomato paste and oily. We will not be back because there were more negative points than good. We really wish we could support local but this place needs a lot of work.",-0.7927
31-Mar-24,"Came due to the Keith Lee TikTok review.  I was skeptical on how good it could be.  I called in due to coming in with a large party of 17 on a holiday weekend.  Not sure if Frank was the one that answered, but customer service was ON POINT.  Super friendly and warm.  When we got there, the service was just great.  Frank came over asking where we were from and thanked us for dining with them.  Food was as amazing as Keith Lee said.  Pepperoni pizza was a 10.  Wings were a 10.  Garlic knots were packed with favor and huge!!  Kids said the spaghetti and meatballs were really good.  Kids loved the food, parents loved the food.  We will definitely come back every time we're in town.",0.9958
30-Mar-24,"The food was amazing, It does have limited seating but the environment was amazing and the service was really good. The staff came by and talked to us for a while. We ordered more but I didn't get a picture of it.",0.9089
30-Mar-24,The food was great we ordered so much a little bit of everything. I love the stuff jalapeños.  pasta salad was good but we ordered all kind of stuff for nine people,0.7269
30-Mar-24,The people who work there are great the knots and white pizzas are really good. The other stuff is good for Las Vegas. The wings aren't a 10 out of  10 there is nothing special about them they are good but to say they are the best is a far stretch. but overall on a national scale it's ok I would eat again next time I'm in the area. Oh I never give a 5 start unless you blow my mind.,0.9414
29-Mar-24,"This app says they close at 11pm, they don't, they close at 10pm. Came from California just to try this place.",0.0
28-Mar-24,"I am very disappointed in their service tonight. I called to order a Philly cheesesteak sub, and some wings. The sub was the FIRST item I ordered. I was then ordering the wings and he interrupted me and said, can you hold on for a second... He then came back to take my order for the wings. I went to pick up my food and assumed everything was good... Got home and no Sub. I called to complain, and apparently he never rang it up. Obviously, he was too distracted by whatever was going on in the background when he took the order for the wings and forgot to ring up the sub. What do I get for this? ""Sorry for the inconvenience. We will make it but you have to pay for it and come pick it up."" PI$$ POOR CUSTOMER SERVICE. You just lost my business and I was a pretty regular customer.",-0.9059
24-Mar-24,Yes... all yes. 6 out of 5 stars for food! Service from owner was great. Great atmosphere too!,0.9097
23-Mar-24,Fast Friendly Amazing service and an Italian Sandwich that will keep you coming back for more! Strong supporters of our Military Veteran and First Responders!! Highly recommended!!!,0.9519
21-Mar-24,Finally was able to make it back to the restaurant after going viral. Holy... did the prices go up.  Looks like I'll need to find a new hole in the wall.Now that there aren't any lines out  the door... maybe come back to reality with the prices.,0.3612
18-Mar-24,Waited a long time to come here and everything was great ! I miss the days when the owner comes up to you and asks how you're doing and thanks you for coming .....it was great Frank !,0.9018
18-Mar-24,"Pretty good but also kinda pricey. We got a medium pizza, six chicken tenders, and small cheesesteak fries. It was like $65 after the tip. Pizza was good, not super greasy, not falling apart when you pick it up. Toppings stayed put. Crust was delicious. Tenders were interesting but good. Fries had a delicious seasoning. It's clear they make their own sauces. We tried sweet bbq, mango pineapple something, and ranch. Bbq tasted like it was ketchup-based. The mango one was a weird consistency, almost like watery applesauce, and very sweet. Ranch was super good. Cheesesteak fries were the least impressive, there were quite a few bites of meat we had to spit out because they were all fat.",0.9911
18-Mar-24,"We had to try this place out, after coming across it on Yelp and seeing the food pics.  We hadn't previously heard anything about the influencer who apparently put them on the map.  Since they are not that far from where we live, we couldn't believe we had never been there before.    We couldn't even get them to answer the phone, so my husband would stop by after work, and he'd see a huge line outside and try another day.  We waited about a month before finally trying again.  It still took at least an hour after ordering before we got our food to go.  We ordered garlic knots, lemon pepper wings, and some type of Italian sandwich.      How in the world could Everything be bad?!  The food was bland and tasteless.  The wings were that fatty texture that makes you wonder what they plumped up the chicken with, and the sauce that covered them was just gross.  Garlic knots were tried and thrown out with the wings.  The sandwich rated a 7 out of 10, which is like a C grade.    Do ""Knot"" Believe The Hype.  We won't be going back again.  (How do you know when an inflencer is lying? There lips are moving.)",-0.6759
17-Mar-24,"Short reviewPlace is just okay. Customer service is good, wings are great and pizza is meh. I ordered a basic pepperoni pizza and it was odd. I was a bit confused because how can you make such a meh pepperoni pizza. It was the elephant in the room with the other people who were with me who ate the pizza. We ordered a few other pizzas but forgettable.  Wings were great. Give those a try, nothing like them",0.7457
14-Mar-24,"I feel like I mightve gone on an off day, I was looking forward to trying these wings ( pinaple habanero / peach chutney) but it felt like the wings barely had any flavor kinda like if the wing sauce was watered down. on a positive note the French fries were pretty good, the homemade ranch sauce was amazing and I really  enjoyed the carrot sticks. I'm hoping it was just an off day on the wings . next time I'm in Vegas I would love to give it another try.",0.9922
12-Mar-24,"Great pizza. Phenomenal service. Recalled my name throughout the visit. This place was everything it was hyped up to be. I requested a garlic butter dipping sauce which they didn't have but they made one special for me. Stop considering other pizza places and come here, you've found the one",0.5106
5-Mar-24,"Amazing food but even better service, was able to talk to frank and even gave us a wedding present, the italian sub is definitely my personal favorite",0.93
4-Mar-24,"First things first the lemon pepper wings and the garlic nots were phenomenal! The lemon pepper wings were my absolute favorite it was a burst of flavor in my mouth, I also loved the homemade ranch. The owner frank was so sweet, he is a great guy, had great costumer service and hospitality, I really enjoyed his riddles! The Italian sub was also THE BOMB, Overall I really recommend eating at frankensons, I will definitely be coming back!",0.9776
4-Mar-24,"Frank was here when we arrived and he was an absolute joy. He sat with us as we ate, gave us riddles, and free food! He's truly a gem. If I was local I would frequent this business more! I will definitely be here whenever I'm in town.",0.9269
4-Mar-24,"Frank is one of the coolest dudes I've ever met. This man knows how to treat his customers, and his riddles are hilarious! The Italian Sub is a must, and garlic knots are amazing. I will be coming back to visit every time we are back in Vegas. Thanks Frank my family enjoyed your hospitality.",0.9402
4-Mar-24,"I was in Vegas for a quick 2 days for meetings and saw a video from Keith regarding this place. First and foremost, Frank makes this place what it is. It's a level of comfort food that anyone can enjoy and fall in love with. Although I only tried 2 items, the service was great. The environment was just a cool. The wings are amazing and packed with flavor. The lemon pepper was to die for.  It was crispy and juicy. I would add, the fries were ok I would twice fry them. Or try the crinkle fry tossed with garlic salt with a touch of sugar. The white pizza was awesome. The cheese and sauce made it, very garlicky. I added red pepper flakes for a little kick. The crust was crispy and had no flop. One Bite! I recommend this place to anyone visiting Vegas and who ever is passing through. Support the locals and support the mom and pops who are putting their heart and soul into their craft. The passion shows through their food, Keith certainly deserves everyone's support.",0.9863
1-Mar-24,"Drove all the way from Los Angeles to try this place and I was not disappointed! The wings are straight fire, made with love!! The owner Frank is a sweetheart, and the staff were really really nice, a definite must try!",0.9567
1-Mar-24,"DUDE!!!! So I'm one of those picky customers who rarely gives a restaurant a 5. My boyfriend and I shared a 12 wing combo. I saw Keith Lee's review on the lemon pepper wings so I had to try them. I literally said, ""Wow!"" when I opened the box. These wings are huge and juicy! It truly tastes homemade and the best I've ever had. The ranch was homemade too (and I'm super picky about my ranch). The fries are just fries, nothing in comparison to the wings. The employees were extremely kind. The wait is a little long, but it's well worth it. The dining room is very casual and a family atmosphere. I personally don't like TV's when I dine, but I sat farther away. I was sure to tell the employee working that they were the best. He was grateful!",0.9828
25-Feb-24,This is a small shop almost hidden away. There is a rack for travel luggage if you are traveling from out of state. Since I cannot eat dairy I have ordered the Italian sub without cheese and they were happy to make that accommodation. There was an issue one time where they forgot to take the cheese off. They were able to offer me another sandwich in order to make up for that mistake. The customer service here has been great. The sandwich itself is very tasty. I will say the amount of vinaigrette on the sandwich has changed each time. Aside from that it's pretty consistent. I would def recommend coming down to try out their food.,0.9022
24-Feb-24,"My boyfriend stopped by Frankensons on Friday after 10pm. He saw that online it states they close at 11. When he got there he realized they were closed and ran into Mr.Frank who apologized as their hours had changed. They had a nice conversation and my boyfriend promised to be back this weekend, especially since Frank recommended he try the Italian sub. We stopped by today and tried the sub and it was one of the best things I've ever eaten in my life. Frank and his staff have wonderful customer service. We've been there a few times and we've never had anything to complain about. This place, staff and food are wonderful! Highly recommend!",0.9603
23-Feb-24,"Closes early so don't trust their hours posted. This place is empty on a Friday night, prompting the closing early I guess? Sucks when you decide to drive there and even call first, to only get there 15 min after you call to see him locking doors and lights off.",-0.7415
22-Feb-24,"This place has great pizza & wings but I tried the meatball sub last night and it was really good.  Go see Frank and fam, his place is doing great things with food.",0.9259
21-Feb-24,"The service was amazing. The wing flavors that I had was the peach habanero along with the lemon pepper. My wings were very flavorful. I also ordered three garlic knots. The portions were very significant. I only finish half of my wings. I would definitely recommend the management was very personable, and evenprovided me with some complementary waters to take with me to go. I definitely recommend this restaurant.",0.9359
