Date,Review,SentimentScore
24-Nov-22,"What a hidden gem. I visited for the first time not knowing what to expect. I was pleasantly surprised by the bright interior and spacious seating. My friend and I perused the menu and our lovely waiter helped us on picking what to get. We went with the egusi soup w/ fufu and jollof rice with plantains.I personally enjoyed the jollof more. It was very flavorful and the plantains were cooked perfectly. It came with this stewed onion and chili sauce which was AMAZING! I would order this again in a heartbeat. Unlike any other rice dish you've had.The egusi was really good, too! It has a slight bitter taste and the texture is almost like soft scrambled eggs. I enjoyed the taste but I think it can be a hit or miss for people.I will be coming back to Calabash, 100%!",0.9468
23-Nov-22,I was in the mood for som oxtail and a friend recommended this place. I was pleasantly surprised when I was inside. The place was very nice and the food was great.,0.945
22-Nov-22,been hearing about this place on social media & through friends so I finally gave it a try today! I ordered the Oxtail Soup & just WOW!!!!!!!! the flavor/spices were just perfection!!!!!  10/10! will definitely be back to try other food from here! :-),0.8507
20-Nov-22,"I got the Egusi soup , I thought the portion was small for the price but it totally filled me up , the soup was delicious,. I would recommend this place",0.5023
12-Nov-22,"Good service, waitress was really friendly. The atmosphere was really nice with live music. I loved my food for it being my first time trying African cuisine. Thank you for the experience and will definitely return.",0.9558
12-Nov-22,I have never tried food from Africa before and I am hooked now! I absolutely loved the food and the atmosphere was beautiful. It was a pleasure to meet the staff and they are passionate about their food and culture. I'll be back!,0.95
10-Nov-22,"great food, super great service and good vegetarian options! The restaurant also is super clean and has a great layout",0.9798
5-Nov-22,"The food is really good and the servers were incredibly nice and helpfulWe got the Egusi stew with fufu which was my favorite, really flavorful and the fufu has a great texture.When we finished we were offered a hot cup of chai tea which was really pleasant. It's pricey but I'd come again for a special occasion",0.9107
2-Nov-22,They suck. They also Took well over 2 hours on my order and after that wait waiting the only this that was good was a couple of soups. We paid over 300$ for that terrible wait thanks a lot,0.2263
25-Oct-22,"100000/10 omg absolutely phenomenal!! outstanding service and amazing food!! will definitely be coming back here again to try the entire menu as our table server suggested!! food came out quick, hot, and fresh!!! love you guys soooooo much!! outstanding !!!!!!!",0.9742
22-Oct-22,Good African restaurant.  I had Okra stew with goat meat & fufu.  Very delicious.Ox tails is good as well.,0.7845
19-Oct-22,"Great authentic culture food & relaxing vibes , favorite dish is esugi soup with fufu !",0.8908
14-Oct-22,"Worth a visit. The okra dish with lamb is cooked with lots of love and a neutral profile to eat with rice, my preference. Oulay, the owner, is so personable and remembers everything about your preferences. She comes out and talks to you about your experience eating African dishes and makes the experiences special. I had the ginger pineapple drink which was exceptional. The empanadas were very good too.",0.8999
11-Oct-22,"Phenomenal food, great atmosphere, and amazing staff. We will be returning! Oxtail stew was a 10/10!",0.8585
8-Oct-22,I went there for the first time with my daughter yesterday and the food was delicious. We were not used to the bitterness of the Ugusi since it was our first time but the Jollaf rice and chicken was out of this world. We will be stopping in again very soon and look forward to trying more dishes.,-0.1027
6-Oct-22,"OMG- This place is stunning! Everything about it was 5 star. The ecstatics, the music, the food, the service. They have some of the friendliest staff in the valley. The culture oozes out of every corner! You can tell whoever designed this place put effort and thought into the process. The food was amazing. The ingredients were pure. The meat was fresh and tender. The Fufu was BOMB! We will definitely be coming back for more!",0.9445
3-Oct-22,"Yooo!! Me and my friends came out to Vegas on a spontaneous trip from California. One of us was like ""hey have y'all ever had fufu or African food before? Obviously none of had but being Cambodians we are open minded and wanted to try something new because the good folks on Instagram be making it look good. Anyways per usual we went on yelp, searched African food and after a few failed attempts at some other run downs joints we stumbled upon Calabash. The reviews and picture were much nicer than the rest that we physically attempted to dine at(I'm not going to tell y'all which we went to ones because I believe pictures and 3 stars reviews are not always true) upon arrival the restaurant is positioned somewhat in the corner of a fairly nice strip mall/shopping plaza located out west of vegas strip area take the drive trust us. The drive was about 10-15 minutes or so on city streets. We all went inside the place had modern layout. Nice and clean, tables laid out nice, African murals and painting. The servers wore traditional African outfits and the the service was outstanding! Oh yeah come on a Sunday because the DJ was playing us African music so the ambiance was lit! with the vibes we felt inside this establishment the food had to be top notch right? You are F**king correct! It was amazing and every dish we ordered, all had very flavorful distinct taste and textures. African food turned us out man. You think I'm leave a long review if the place wasnt good? LOL! Don't take my word for it just go  get your fufu and that bomb.com African food fix out yo mind right now and head towards Calabash African kitchen when in Vegas or if you already live in Vegas!!",0.9941
2-Oct-22,The oxtail soup with fufu was so delicious! It a definite must have also the beef empanadas we're oh so good,0.903
30-Sep-22,"Delicious. We had the chicken egusi, seafood empanada and fried fish. Love them all! Will be back!!",0.8682
30-Sep-22,I am a VERY harsh critic of food. This was beyond amazing. I spend a lot of money on food and I am a proud foodie. The service was fast and friendly. I sincerely hope you all stay in good business. This will be in my weekly rotation. I am a cook and I do not play about food. This is up to par with what I would cook. Great job!,0.9366
23-Sep-22,"WOW. This was our reaction to every single thing at this restaurant. From the decor, to the service, and the food! Our first experience with African food was better than we imagined! As soon as we walked in we loved how clean and beautiful it was inside. Chicken and beef empanadas were so flavorful you don't even need to dip in the sauce but it was too delicious not to. Plantains, cooked to perfection. You HAVE to try the Jollof Rice.My Egusi Soup with chicken had the perfect amount of spice. Wonderful textures in every bite. I could eat fufu everyday now. My girlfriend ordered the chicken Yassa and cleaned those bones as she should. It came with a pepper sauce on the side that I wish I could order in a bottle! This place was perfect for our date night. I've already told my friends and family about it and can't wait to return!",0.9934
18-Sep-22,"Delicious, fresh ingredients and friendly staff.  We ordered the black eyes pea stew with plantains, lamb stew with okra and the ginger pineapple juice.  They were extremely friendly and so kind to our 4 year old.  We will be back.",0.9441
18-Sep-22,So frikken good!! Our first time having fufu. Very delicious and a fun experience to eat with your hands! We loooovveeed the empanadas!! Amazing flavors and the ambiance is really chic. They also had a dj playing poppin music.,0.9633
16-Sep-22,"Mixed review. The taste was amazing, spicy but great! What got me questioning my decision to go back was definitely the portion size. I've been to the one in Cali, that is double the size in fufu and double the size in container for less than what I paid for here. The excuse of it costing more because of the ingredients. Is just that, an excuse. Maybe reach out to your neighboring state and see where they get their ingredients from.",0.9238
15-Sep-22,"The owner is so welcoming and attentive. Amazing food, amazing service. Best African restaurant in town!",0.9504
13-Sep-22,Ridiculously small portion size for the price. No where near enough Fufu to enjoy with my Egusi,-0.1027
11-Sep-22,If u craving that African food this is the spot the place is incredible everyone so nice the music makes u dance the food is amazingly tasty love it I will come back for sure,0.8859
11-Sep-22,"Best food and customer service , forsure coming again. They have great music and the overall experience is great",0.9246
6-Sep-22,"The food here is so flavorful! Everything I've got off the menu has been delicious, and the staff is always so friendly and helpful. I will keep coming back and bringing everyone I know!",0.9093
28-Aug-22,First time here and I decided to try mafe domoda with fufu and I got fried plantains on the side. The flavors were delicious. I got a hint of spice while eating the soup. The fried plantains were delicious. Good balance of fried and sweet. Definitely going back to try the egusi soup.,0.9432
24-Aug-22,"I really really want to give a 5 star. But I can't. This is why. The quantity of the food is minimal for the price.So laziness really brought me here, my son wanted grandma's cooking and I surely wasn't going to slave in the kitchen after almost 10hrs at work. I called and placed an order of jollof rice with beef and fufu with egusi soup. It came to a whooping $54 and change. I was already having 2nd thoughts but thought I would just give them a try. So I did. When I arrived there, my food was in the back. So the lady at the front went to get it. As soon as I saw my food, I regretted it. I just knew there was an issue with portion size. I paid and left. Upon getting home, I was pleasantly surprised that the egusi was a good portion. Still small but enough for at least 2 servings. The fufu was small. I can't imagine it would fill up a typical African male...so what in the actual what? On to the jollof rice.. it was half of the container...half. I have never ever ever ordered food and gotten a half container. How, why, what, when, who? So confused .  $25 worth of rice and beef...half container? I left earth for a second and regained life. I felt cheated! This was and is not acceptable. So 2 stars taken for quantity and price.Now let's talk about the taste. As you can see, no photos taken of the food. Well that's because it was actually finger licking good. I didn't eat it, I inhaled it. Gosh! A real taste of home. Will I return,  maybe. The price for me is scary...Quantity even more scary. Who eats here regularly?",0.6373
23-Aug-22,"My gf has been wanting to try Nigerian food.  A guest recommended this place. Did not disappoint. The food was delicious. The food took a little bit longer than expected but good things come to those that wait. Their service was great our server told us if we have any questions about the menu just ask and even recommended her favorite juices. We had the ox tail stew, the egusi with beef both with fufu and the empanadas with Senegambia iced tea and baobab juice . Everything was great packed with flavor. After we were paying the bill. One of the employees came by asked how our food was and said thank you for your patience they were down a worker. We didn't mind enjoyed the place ,decor is nice they have music with videos playing as well at just the right volume to not disturb a conversation. I highly recommend this place and I will be coming back.",0.9909
22-Aug-22,"Excellent food and beautiful establishment. I highly recommend. I got Egusi, peppermint stew with goat, and plantains.",0.8858
21-Aug-22,"Amazing oasis in the desert.  The food, service and atmosphere is amazing.  Do not judge this book by Its cover.  I would recommend the peanut butter stew or the lamb chops either one will not leave you disappointed",0.9153
18-Aug-22,"Egusi stew/soup with fufu is the best, I've been twice love the food and service. Also try the iced tea was different than I'm used to but I really liked it.",0.8534
17-Aug-22,My friend and I have been wanting to try African food together for a long time and I wouldn't want that experience to be anywhere but here. The food was authentic and we met the owner who was simply wonderful. This was really an amazing experience and I would highly recommend if you want authentic African food and great service. Well done!,0.979
16-Aug-22,My first time trying African food. Seen it all the time on tiktok and all other social media. My honest review it is amazing the oxtail soup is to die for like juicy tender and just amazing and egusi soup is spicy but like a good spice. Also having that fufu oooooweeeee just everything together is amazing love it would definitely be coming back again. Also we added rice to the egusi soup. But anyways definitely recommend this place. Also the service was amazing the staff and everyone is friendly and the music bro makes me wanna dance love it,0.9946
4-Aug-22,"The food was incredible. I usually have complaints or minor adjustments I would make to meals at restaurants but I was pleasantly surprised to love every bite. I had the lamb Debi Afra / Suya with salad and I tried some of the Cassava Leaf Stew ""Palasas"". Amazing full flavor that wasn't overbearing. They had a full range of spices that were perfectly complimentary. I will be returning to show my friends the incredible food served here. Our waitress was overly hospitable and gave great suggestions and made the experience very nice. It felt like I was having a home meal with my ""cool aunt.""",0.9941
3-Aug-22,"I will embarrassingly admit I went on the search to try Jollof rice after it got brought up on Ted Lasso all throughout season 2. So excited that search ended me up at Calabash! Calabash and Jollof rice did not disappoint. We ordered: Fried Plantains - perfffection! hot fresh caramelized goodness Jollof Rice with Chicken - THISSS. This is a MUST, the Jollof rice and the sauteed onion sauce on the chicken. I dream of it now. Okra Soup w/ Fufu - This was different! Liked the fufu, very generous portion. Soup is gumbo-like texture. Definitely has some gamey ness from the lamb.Interior is lovely. Great music and music videos playing in the background. My server was SO sweet and nice. Excited to come back and try new dishes.",0.99
2-Aug-22,I wanted to give more stars however how much I paid and the portion I received isn't right. I feel it's good food but spicy . It's delicious. I ordered Grubhub and I saw how small the to go containers are when I received my order. My bill total was $64.27  Dang ..... I spent alot of my money on small containers of food. This isn't like that in California. Bigger containers good food. I just feel I waisted my money. However the food is delicious but spicy. I like the Peanut Stew! This is my only complaint please make your to go containers bigger you are charging enough for this size. I'm disappointed in this. California has better deals to go containers cheaper price,0.9138
28-Jul-22,"Wow! First: this place is beautiful on the inside, great attention to detail in the design. It just feels very comfortable & welcoming to everyone.I tried the peanut butter stew (mafe domoda) with fondi, a type of grain I can best describe as smaller than quinoa. It was one of the tastiest combinations of anything I've had in quite a while. Spice level was perfect. At first, I saw the portion and thought it was a bit small, but wow, it's very filling (and I'm a big guy!). Anybody looking to try something different should definitely get here.",0.9752
22-Jul-22,My first time eating African food and it was good. The fufu and egusi soup was good. Not to mention the oxtail soup and their special rice. We will definitely try other dishes in the future.,0.8807
16-Jul-22,"This was my first time eating African food and the food was beyond the scale! I came here with my friends and the environment was so fun to be around. The workers were so friendly and it truly felt like I was eating in a home setting. 100/10 and I would definitely recommend this place to anyone wanting to try African food! AND you have to try their goat pepper soup and lamb jollof rice, Sooooo good!",0.9772
16-Jul-22,"My very first time trying African food. It was amazing packed with flavor. I got the okra stew it reminded me of gumbo but all also beef stew, nonetheless it was a 10/10. In fact I think I'm going back today. The jollof rice and plantains was perfect. I also had the empanadas and even reheated in the air fryer they did not disappoint. I met the owner she was so pleasant and absolutely stunning. The restaurant aesthetic is vibrant and modern. Check it out!!!",0.9809
15-Jul-22,"A Delicious Dream is BornFIVE STARS! Review for Calabash African Kitchen, 1750 S Rainbow Blvd, Suite 8, LV, NV, Phone (702) 331-6440, on Thursday, July 14, 2022.My best food days are when I find a new little hole-in-wall restaurant with great food. If it's ethnic, that's even better. Well, I found one, but it's definitely not a ""little"" hole-in-the-wall. Looks were deceiving (please read on). Their website is titled ""A Delicious Dream is Born."" Just WOW! This one line perfectly sums it up! From the outside it looked like a small, insignificant, inconsequential ""diner"" in a kind of crummy, also small, outdoor shopping area near Rainbow and Oakey. This little shopping area had recently upgraded a small bit with the opening of an exceptionally clean, bit luxurious, coffee and snack shop in a Cat Café next door. The Cat Café has become a delicious add-on that was bringing new people to this little center. As we and others visited the Cat Café, we couldn't help but notice what-appeared-to-be a tiny African restaurant next door, especially when Cat coffee and snacks weren't quite enough. From the outside, it really looked like a dingy little diner. We were hungry, hot, tired so what the hell, right?! Well ... count us surprised! We walked out of the insufferable heat and into another world. It turned out to be an elegant, icy cool, huge, beautiful restaurant-bar-lounge with some of the best food, music and atmosphere that we've enjoyed in a long time. (See the pictures!) The dining room was ""huge"" with a full-size bar, dozens of tables and elegant overstuffed chairs, tastefully decorated, and white glove clean! It could easily seat 50-60 people in groups as large as 12-18. The temperature inside was a nice icy 72 degrees. Over the bar was a big screen television set to a wonderfully calming music video station with a soft enticing drumbeat. The servers and bartender were beautifully (and elegantly) dressed in a burst of bright African colors and flare. My first thoughts were ""Can we afford this?"" Answer: ""Yes, you can."" And the food IS the ""delicious"" part of the dream!We sat in a booth near the front window. The service was cheerful, sweet, instant and perfect from start to end from our sweet hostess and server Rohney! For me, a great beginning at any restaurant is to find salt, pepper, and napkins readily available on the table so I don't have to ask for them (just a personal preference). Mission accomplished!This was our first experience into African food. I can't say whether it was authentic West African or not, but the spicing was damn good! We ordered Ginger Pineapple Juice ($6), Chicken Wings appetizer with Calabash spices and fries ($13), Shawarma - a huge over-stuffed burrito wrap around char-grilled meat, tomato, flavored onion and special sauce ($16), Kabob Brochette - skewered marinated meat (beef and chicken mix), bell pepper and onion pieces, all grilled and served with rice topped with a sweet onion sauce ($18). The chicken wings had an amazing flavor, were perfectly crisp on the outside, juicy on the inside, and dare we say ""the second best we've ever had"" (only to the Salt & Pepper Wings served at Circa's 8 East). The Shwarma was an overstuffed tortilla wrapped meal of excessive goodness (that we had to take half home but gobbled it again as soon as we entered the house). And the Brochette kabobs with rice were grilled sweetness of beef and chicken chunks with the same delicious spice as the chicken wings, absolutely delicious, with an added surprise of a unique onion sauce on top of the rice. My date scooped into the onion sauce right away, and that first delightful bite was followed by a swoop back to suck up the rest. Yet, we also took half of that home, too. The food provided a great dinner meal, followed by delicious leftovers for a second meal. The total price was $65 for two entrees with sides, appetizer and drinks (and leftovers).Calabash African Restaurant is not only elegant and ""A Delicious Dream"" but it's a great, reasonably priced place to bring a date, impress a client, have special celebration and more! Don't let this new restaurant fade into the sunset before you get a chance to try it. Delicious elegance like this in an ethnic setting with grilled meats and a new spicy taste only comes around once in a while!",0.9997
13-Jul-22,"Let me start off by saying I was soooo excited to try this place. I called in an order at 4:30 they told me 20 mins for pick up for when I got there 45 mins later it still wasn't ready. I was being real patient because I really wanted to try them but my boyfriend was getting fed up. by the time 6pm came my food was still not done I didn't end up getting my stuff until 630 and they were not busy at all. They got my order wrong after the long wait I ended up paying over $100 and I kid you not everything taste disgusting and had a horrible smell and I'm from the Bay Area I've had some good Nigerian/African food. Needless to say I won't be returning my family couldn't even finish their food and I had to cook dinner on top of spending so much money I am highly disappointed. I got egusi soup with fufu, jollof rice with chicken and one with lamb, empanadas, side of jollof rice and burger and chicken tenders. I want to cry how terrible everything was! I've tried to unload a video of the food but it's not letting me I'll keep coming back to try",-0.9165
8-Jul-22,"It my girlfriend and I's first time eating African Food, we actually found it through TikTok and we were really impressed with the food. We had the Egusi and the Peanut Butter stew. If you're a fan of spicy food, definitely try the Egusi, it has a really good kick to it but isn't too overpowering with the spice! The vibe inside of the restaurant was also really nice we were tended to every so often and they were very nice. We're definitely going back here next time!",0.9596
7-Jul-22,"Calabash is by my house and I finally stopped in after it has been all over the internet.West African food is 100% brand new to me so I didn't know what to expect.I did spend a bit more than I wanted to but idk the process of making this type of cuisine or the cost of it so it is what it is. I've been seeing people eat egusi soup or stew with fufu on the internet for two years and have never been able to find it locally.Calabash is a beautiful space hidden inside an unassuming plaza on Rainbow just south of Charleston. I placed an order on the phone and went in to pay and wait, I was offered assistance by every staff member, and was in awe of how cute the place is. They have a beautiful bar space and plenty of seats. It literally felt like being transformed into a brand new culture.  Staff is wearing cute matching uniforms and there is music videos of African artists on the tv. It is a whole vibe.I took my food home and set up. I tried the egg rolls with and without sauce and I appreciated the flavor more without the sauce. I like the seasoning and spice.I have to say I love fufu and I could eat it all day. I'm Lao and Lao people eat sticky rice in a similar fashion to how fufu is eaten. We eat with our hands and it's had with everything from soups and stews to steaks and salad. I loved the process of eating both the fufu and egusi with my hands. Egusi is pretty spicy on the heat level. For me I'd say it's a medium spice. It is so hard to explain what it tastes like. It is a stew made from egusi seeds. I'm not sure what else is in it but I did the option with different meats. I will say it had some bitter notes that some might not be used to.I loved this introduction for me to West African food. I can't wait to dine in and try other dishes.",0.991
4-Jul-22,"We just moved into the neighborhood and stumbled on this local gem. This is a small locally owned, woman owned, black owned business with root from the continent of Africa (Senegambian to be specific). We've eaten here twice now and they have not disappointed. Our first experience was take out and the food was gone before we could post a review with pictures. Our second time eating here was a few days ago and we dined in. The service was friendly, well paced, helpful, and attentive. They were willing to answer all question we had with sincerity and excitement. Everything we tried thus far has been bursting with flavor and filled with nutrients. We may have over ordered but it was totally worth it because we had enough left over for dinner. Sampler of the Cassava Leaf Stew ""Palasas"", Okra Stew ""Soup Kanja"", and Egusi Soup. This is not on the menu but we ran into the owner and we're so indecisive she offered us a spoon full of each to help us decide and decide we did. They were all sooooo good. If you are hesitant about trying this place don't be it's totally worth it. Come with an open mind and excited taste buds.",0.9484
2-Jul-22,The food is everything!!! I found them on TikTok. The food is so fresh! It made my belly happy. I had more energy leaving then when I came. I live in south Henderson and it's worth the trip!!!,0.9032
27-Jun-22,"If you don't read anything beyond this point, all you need to know is 5 stars is not enough for how insanely delicious the food is here.  ------Walking in, the place is immaculately clean, spacious, and tastefully decorated.  My friends and I were seated immediately and checked on regularly.  Never did our waters empty, or did we lack for ANYTHING.  Now onto the food:1.  Jollof rice with lamb: GET THIS GET THIS GET THIS.  The rice was extremely flavorful, perfect texture and the lamb.  THE LAMB.  Astoundingly tender and the perfect accompaniment to the jollof.  2.  Okra stew with fufu: This was...dare I say it?  Perfect.  The stew had the perfect consistency, depth of flavor and smokiness.  Okra was perfectly cooked, and the fufu alongside?  Literally just PERFECT. 3.  Suya with chicken: So I tried to eat this like normal chicken but um, the meat literally WOULD NOT stick to the bone??????? Again, great spice here.  Incredibly flavorful throughout the meat, nice charred exterior.  4. Fried plantains: I mean, best I've ever had.  That's it. So like, did I just find some of the best food in Las Vegas?  Yes.  Was I hesitant to write this review because of such a gem this place is that I'm worried it will get too busy for me to get a table?  Absolutely.  Is it so good though that it doesn't matter because this restaurant deserves ALL the high praises?  Absolutely.  Ambiance? Check. Service? Check. Portion sizes? Check. FOOD? Publisher's Clearing House sized CHECK. EAT HERE.",0.9955
26-Jun-22,"I've been seeing Egusi soup and Fufu all over social media. And I am a very foodie person, I love experiencing new cultures. I finally got up to try this dish, and what can I say I was not disappointed at all. I will definitely be back to try other dishes from this. The staff is lovely and friendly, you immediately feel welcomed",0.9591
26-Jun-22,We ordered the vegetable fataya pies and plantains to start. Both were delicious. For our entrees we got okra stew and egusi with a side of fufu. The fufu was perfect with the spicy soups. I highly recommend this restaurant!,0.8881
22-Jun-22,ABSOLUTELY AMAZING EXPERIENCE!!! The atmosphere was ever welcoming along with the staff. Had a perfect first experience. I had the oxtail stew and it was DELICIOUS!!! 100% would recommend going and trying it out. I will definitely be back again.,0.9749
22-Jun-22,Such amazing service couldn't imagine a first experience anywhere else. Staff was friendly and attentive to everyone in the place. Definitely will be coming back!(:,0.8748
14-Jun-22,We love the ambiance and friendliness of the staff. Don't miss the Casava Leaf Stew with fufu super delicious!!Nice assortment of desserts and beer selections.,0.9206
12-Jun-22,The food was good. If thats what you're looking for then that's okay. The service was EXTREMELY slow. Waited 45 minutes for our food and when we were done waited almost another 30 for the check. This was on a slow night. Food portion was also very small for the amount they charge.,0.5859
10-Jun-22,"The food was phenomenal Nene was very knowledgeable and gave great recommendations and explanations of what was food contained and how it tasted, will definitely be back.",0.7783
7-Jun-22,"Having tried African cuisine once before, I was dying to find another spot closer to home. Ordered food from Calabash and it was great. Egusi and fufu were delicious! Jollof was flavorful, and the other stew we had just the right spicy kick! Price was up there considering the takeaway portions, but the flavor makes it all worth it! Try for yourself! Doesn't dissappoint!",0.8135
4-Jun-22,"The service and food was impeccable. Highly recommend. I enjoyed the ginger pineapple tea as a beverage, plaintains, and egusu soup with fufu.",0.7485
3-Jun-22,"the ambiance is everything , when I first walked in the place was so neat and beautiful. The food was everything . The people are very friendly and I would definitely recommend coming back again to try something new !",0.9518
3-Jun-22,"Africa is a beautiful culture that's inherently rich in wisdom and has taught us many valuable life lessons. As the saying goes, ""However far a stream flows, it never forgets its origin,"" this is an African proverb that resonates to this day. One that is most prominent and still rings true is ""The axe forgets but the tree remembers."" Calabash African Kitchen is a wonderful restaurant located on Rainbow and Oakey. You'll find the hidden gem right behind Wienerschnitzel. Upon entering, there's a lovely mural portraying a graceful woman holding a large bowl and on the wall inscribes the restaurant's name highlighting ""A True Taste of SeneGambia."" Interior is spacious and clean with ample table seatings, booths, and nice bar. Music by Mbosso ""Yalah"" is uplifting and cheerful, it's like dancing to the rhythm of African beats.The menu is quite diverse, they offer empanadas, fried plantains, jollof rice, grilled meats and seafood, various stews, vegetarian dishes, and kids menu. Beverages include homemade African juices & teas, wine, beer and sodas. I had Baobab Juice ""Bouye"" ($6) and it's refreshing! It's an ancient African juice made from the fruit of the iconic Baobab ""Tree of Life"" and they blend it with coconut milk, so good! The Fataya Pies ""Empanadas"" (2 for $6) are delicious! It's a soft crisp pastry filled with cooked potatoes and mixed veggies. These empanadas are light and taste great with hot chili sauce, yum! For my main dish, I tried Ndembe ""Bean Stew"" ($18) which is a delicious and hearty black-eyed pea stew cooked with onions, bell peppers, and garlic. The bean stew is seasoned well with amazing spice and is super flavorful! It's served with plump and sweet fried plantains that's cooked to perfection.As for dessert, they have cheesecake, pudding and chocolate cake. I tried Chakri ($9) which is a West African delight made of sweet cream, millets and couscous. Somehow the grainy texture of millets and couscous didn't suit me. It was nice they offered to make a new one with just sweet cream, coconut flakes and golden raisins, and that made me smile! Such a great place with friendly service and outstanding hospitality, it's totally worth it!",0.9991
3-Jun-22,"This was our first time having African cuisine and it was delicious! We didn't know/haven't tried many of the dishes but the staff and owner took the time to answer any questions we had. The owner was so incredibly sweet and took the time to get to know us, share her story and give some insight into the food that represents her heart, soul and home. The components of the dishes we got I will say are common in most cultures (rice, fish, veggies) but what really stood out and tied everything together were the sauces and spices - it was the heartiest meal we've had in awhile. Everything has a spicy kick but serves as a complement to every dish. The outside of the restaurant may not be as inviting as what we're used to but the interior, friendly staff and authentic dishes have us coming back for more. We'll be back very soon!",0.9253
2-Jun-22,"Wow we are very disappointed in our order today. The serving size was in a container 1/2 the size that we are used to. Fufu serving size was very small as well. We will not be bringing our business here anymore. We are loyal customers since the day new ownership took over and our other experiences were very good. Appropriate serving sizes with good taste for the average price. When you pay $30 for Eugsi the serving size should be enough to feed two people or have leftovers, not in this case. I have referred a lot of friends who have never tried African cuisine before, I cannot do that anymore......",0.932
1-Jun-22,"My first time eating at Calabash, and we were met with amazing, friendly service and delicious food. A great atmosphere to enjoy African cuisine and music. A must try if you are looking for authentic African cuisine - 100% recommended!!",0.9656
