Date,Review,SentimentScore
7-Sep-24,"mid pizza. recommended by a few of my friends and i had really high hopes, especially since the line was out the door and around the corner! it was a thin crust, baked slightly too long, felt like eating chips. we got a cheese (half the pizza was cheese and the rest was a crispy crust....), pepperoni, and the caprese. nothing special in my opinion and didn't satisfy my pizza craving. even though they have lots of celebrity photos on their wall, i think it's just a tourist trap. just visit, and see for yourself.",0.5765
4-Sep-24,"35 minute line on a Wednesday evening, but it is Times Square, what can ya doWorth the wait though, got a caprese pizza and they stick it back in the oven to heat up before handing it to you. They do take card (there's another Joe's location in West Village that is cash only)Pizza is crispy and the tomato sauce is amazing (I strongly dislike floppy pizza)",0.6652
2-Sep-24,Update: 45 minutes late and this is how the pizza looked upon arrival. I regret this entire order and leaving a tip My pizza never arrived. I called the restaurant. They said they can't reach the driver. I asked for a refund and they said there's nothing they could do.,-0.4356
2-Sep-24,It is always busy here. There is always a line outside of this place. But the line moves fast. I tried their cheese pizza (highly recommended by friends). It tastes good but not amazing. It is just pizza.,0.2363
2-Sep-24,"It didn't hit me right away why Joe's Pizza look familiar but then I remember this is where Peter Parker worked as a delivery driver in Spider-Man! Don't let the extremely long line turn you off. This is a local favorite for a reason. Trust me, the line will move and when you're up there, you might as well just get a whole pie. The supreme was by fair our favorite.",0.9757
1-Sep-24,"Before visiting NYC, I was always told to visit Joe's Pizza and luckily there was plenty of them around the city. This particular spot was 10 minutes from the hotel so we had to stop by for dinner! Line was expectedly long and midway, we realized that ordering it online was faster than standing in line so we ordered it through the website and it was done within 10 minutes. I'm usually not a fan of thin crusted pizzas but it was pretty good. My husband absolutely loved it and basically ate the whole box - mind you, my brother, husband and I were sharing one box! The shop itself is small, very limited seating/tables but people are usually in and out that you'll be able to catch one! Food and service is great, pizza is made right in front of you so you know everything is fresh. It's a long wait but definitely worth it!",0.9868
1-Sep-24,Tried this famous pizza place and there was a long line at around 6pm. The line was going around the corner. We waited for at least 30 mins!Keep in mind that store is very small so limited space to eat there. We ordered the cheese and pepperoni pizza slice to try. Honestly nothing special at all. It's good to try them out but I definitely don't think it worth the hype and wait.,0.5029
1-Sep-24,I never miss visiting Joe's anytime I am in NY. Best pizza ever!! A must do when in NYC.,0.7374
31-Aug-24,"On my trip to NYC, I definitely wanted to try Joe's Pizza and that's what I did. I waited in a very long line that formed in front of the restaurant because apparently there were many people like me who wanted to try the famous pizza. It was worth the wait because it was very, very good",0.8615
31-Aug-24,"Joe's Pizza is a New York staple, and it's one of my favorites! The crust is truly exceptional--perfectly crispy with just the right amount of chew. The pizza is on the thinner side, which I really enjoy. It's a classic New York-style slice done right. While there are a few tables if you prefer to dine in, the service is so quick that you're usually in and out within 5-10 minutes. I personally prefer to take mine to go.",0.8585
28-Aug-24,"First of all - when your New York native Uber driver gives you a recommendation - take it! He recommended Joe's because I was looking for authentic New York pizza. I ordered the two topping pie - it was incredible! It arrived piping hot, and I must say IT IS HUGE! Perfect topping to crust ratio. Wasn't greasy but just perfect in every way! Even my husband who isn't big on pizza ate it! Definitely big enough for 3-4 people at a price that isn't known to NYC.",0.9386
28-Aug-24,"I had the supreme pizza. The wait was way too long, and the pizza was pretty underwhelming. Other Joe's locations have been better.",0.8658
27-Aug-24,"This is 2 Bros pizza in quality.  If you want a real NYC slice, this isn't it.  This is a tourist pizza.  The pizza lacked acidity, the sauce was sweet and not tangy at all.  The dough has no flavor at all and the bite was really lacking.  The cheese they use is too dry and lack any cheese flavor.  The dough was like a dry cracker that cracked and no seasoning at all.  Really poor quality NY pizza.",-0.5095
27-Aug-24,Long line waits for no reason. They have a bunch of pictures on the walls of celebrities that come by but it's not worth the wait. Plenty of other good spots you can visit for pizza.,0.3074
26-Aug-24,Overrated finally gave joes a Try because the l line was short. Don't understand the hype the pizzas sauce was plain and didn't taste like it had any seasoning. the only good thing was the crunch of the crust but overall why over priced and way over hyped.,0.1015
26-Aug-24,We ordered a cheese pizza for pickup on DoorDash since both nights we walked by there was always a massive line. Our order was ready almost immediately after placing the order. It was clear that the pie was premade and sitting above the oven to stay warm. By the time we got back to our hotel to eat the pizza was completely cold. The crust was also very hard and not edible. No plates/napkins were included even though I believe I asked for those when I ordered on DoorDash. Definitely feels like a tourist trap and not worth the hype. Maybe it would've been better fresh ‍.,0.9123
26-Aug-24,"I'm a Chicago native and not a huge fan of NY style pizza but I was in full tourist mode and wanted to check out all the top spots. The line was long as expected, and it took me about 25 minutes to go through it. They have a good system going and it moves quickly. I just went simple and got a slice of cheese pizza. I ordered my slice and then had to wait a couple of minutes because they throw it back in the oven to heat heat it up. You pay while you're waiting. I paid cash and it was $4.50.Since it was just me, I was able to snag a barstool and eat my pizza at the front window while people watching. It's very busy inside and it's a very small space with limited seating so I ate and left quickly so someone else could have my seat. The pizza was cool. Hot and crispy. Not a huge fan, but it was more about the experience for me. I'm glad I get to check it off the list.",0.6372
25-Aug-24,This shit slaps and I've got it in my mouth right fuckin now. Plain pie. Chewy crispy crust. Fuckin flavorful ass sauce. And don't even get me started on the fuckin cheese,-0.7964
25-Aug-24,"You know when the line is long and predominantly locals that Joe's is the go to place for a true NY Slice or pie!  From the hotel concierge to along line that moved rather well, everyone said ""new York isfMous for pizza and Joe's is where New York goes for pizza!""You will not be disappointed!  Not like at Carmine's -see my separate review.",0.7367
24-Aug-24,It's alright. Gets a lot of traffic and praise due to its legacy and name but it's not the best pizza you can get in NY.,-0.4122
23-Aug-24,"Our go-to New York style pizza while in NYC for 3 weeks. We tried a couple other well-reviewed pizza joints while there but this was the winner with the kids-- they'd literally cheer when we would get Joe's lol. Their ingredients seem a nitch above their competition too. I don't know whst kinds of gourmands I'm raising but the kids Joe's uses better cheese. I guess maybe most kids might be pizza aficionados! The location we patronized was always busy, always a line out the door. At first I was skeptical that it was a tourist trap, but now I'm a full convert and its reputation seems warranted. The cashier is efficient and keeps the line moving. If you plan to not eat there, save yourself gobs of time and preorder online or via app! I couldn't figure out how to place an order online (prolly cuz I'm old lol) but ordered a couple times via the Yelp app (!) and it saved time and I was able to bypass the horrifying line, waltz in there, and pick up and go. They have a decent amount of seating inside and spillover outdoors but not really great atmosphere-- there's nothing wrong with it but not really inviting as a nice sit-down vibe. Very touristy but highly recommend for great NYC pizza using good ingredients.",0.9408
20-Aug-24,"Not bad. Overdone for my taste, which made the crust require herculean strength just to separate slices. If it were a bit less well done it might've made a huge difference, but as it is it's probably a one and done for me.",0.6222
16-Aug-24,"This pizza is obscene.  The crust is crispy and oh so good.  I just tried their spinach pizza and it was the best I've ever had.  I walked over before opening, and there was already 10 people ahead of me.   I would highly recommend this place.",0.7866
15-Aug-24,"Great NY style classic pizza!Food is simple easy and fastreally loved the pepperoni, not so much the cheese but.",0.7385
15-Aug-24,i liked the fast service and the fact that this place is open late (amazing for a late night out!) but the pizza itself didn't amaze me - tasted like an average ny pizza. wish that the cheese was more melted,0.639
14-Aug-24,"Absolutely not worth the wait around the block and the hype. The pizza was underwhelming and really nothing special. I would say that the crust is thin and crispy, which was nice but other than that, disappointing. Extremely oily and pretty salty with the pepperoni slice. The lack of tomato sauce and excessive oil did not mesh well. Seems like a marketing and tourist trap. I probably wouldn't come here again even if there wasn't a wait.",-0.6971
14-Aug-24,"I recently tried Joy's Pizza, and I must say, it's easily the best pizza I've had in a long time! The crust is perfectly crispy on the outside and soft on the inside, striking that ideal balance that can be so hard to find. The sauce has just the right amount of tanginess, complementing the fresh, high-quality toppings.",0.9425
14-Aug-24,"I got there during lunch so the line was a little long but moved, I waited 20-30 minutes to finally order. The line was mostly tourists but some locals from Nearby office buildings, and it was a pleasant experience as everyone waiting in line was very friendly. A lot of families also made up the line. The pizza was ok It was flavorful much better than the $1.50 or $.99 slice pizzerias that are popping up all over the place. Still a little pricey for a slice here at Joe's but worth the wait compared to what's around that Times Square area. There were seating areas inside and outside if you wanted to eat your slice there, they had boxes if you were taking the pizzas to go. If you're in Times Square stop in and have a slice, you never know "" Hey Mikey he likes it.""",0.9642
12-Aug-24,"This will always be my favorite place to grab a slice of za' whenever I'm in NYC. It been consistent and delicious-o-so! I even convert my husband a hardcore Italian who grew up in CT to say it's his favorite too! The sauce is tangy and fresh and flavorful. The crust is what every pizza crust dream of being; immaculate: the gold standard! If your not a crust guy, joes will make you a crust believer! The pizza not overly greasy either and has just the right ratio of toppings and foldablity! Chefffff kisssss yalll! Worth the hype and wait!!!!",0.9075
10-Aug-24,This place was very good. I was going to give it 4 and a half  stars but it would not let me. Pepperoni was excellent.,0.799
10-Aug-24,One of my favorite pizza places.  Worth the wait.  Pizza was piping hot and the red sauce and cheese are legit.,0.5994
9-Aug-24,"The pizza here is exceptional. The crust strikes a perfect balance between crispy and chewy, with a satisfying crunch that holds up well against the generous toppings. The tomato sauce is tangy and rich, harmoniously blending with the gooey mozzarella cheese. The slices are generously topped, but not overloaded, allowing each ingredient to shine.The pepperoni slice is a standout - the pepperoni is perfectly crisped, and its savory spice adds an extra layer of flavor to the pizza. For those who prefer a classic cheese slice, Joe's delivers a traditional New York-style experience with a simple, yet delicious, combination of cheese and sauce.Service is quick and friendly, making it a great spot for a casual bite. Prices are reasonable, especially given the quality of the food. Whether you're a local or just passing through, Joe's Pizza is a must-visit for anyone craving an authentic New York slice.",0.9877
6-Aug-24,"Long lines mean good food. Yes this is one of the most popular pizza places in the city. My thoughts? The crust was excellent with the right amount of chewy to crunchy ratio, the sauce is some of the best I have had on any pizza. The cheese was good, but was a little thin, could have used a bit more. Overall a great NYC slice.",0.9502
5-Aug-24,"Ofc one of our stops in ny had to be joes pizza, the line was down the block but it moved really quickly we probably waited like 15/20 min and were inside the building already. Inside they had pictures of all the celebrities they had come try joe's. They are super packed inside so you have to scream at the person taking your order lol, we got the capresse pizza, white, and plain cheese. The crust on these pizzas were amazing and so crunchy, my favorite was the caprese because of the fresh tomatoes and the mozzarella. Overall would recommend 9/10. Definitely a must try when i. NY",0.9815
1-Aug-24,This pizza place is famous for their pizzas. My 2nd time around and it's always packed. A huge line every time I walk by the area. Rain or shine. The pizza are tasteful. Prices are $4.50 for plain and $5 and up for the difference kinda of meets veg and cheeses. It's worth it. I've been lucky enough to wait on line no more than 5 minutes. But yes the line forms around the corner no matter what. I just been lucky. No parking,0.6369
1-Aug-24,The line to get in and order was pretty insane but I knew that was a good sign - it was well worth the wait! The line moved quite fast. The staff were friendly and efficient but didn't make you feel rushed. Seating was hard to come by inside but they had covered seating off the sidewalk outside as well. I only ordered a cheese slice - which was delicious - but their other options looked (and smelled) amazing as well. Maybe next time I'll try something new - I'll definitely be back!,0.9892
1-Aug-24,"Joe's Pizza is hands down the best pizza in New York! My family and I loved this place! This place is always busy, but omg is the wait worth it! If you ever go to NY, don't forget to stop by Joe's. We're glad we have some locations here in Los Angeles, but it's nothing compared to NY.",0.9393
31-Jul-24,"My first thought while approaching the iconic Joe's Pizza was ""I sure hope it's worth the hype and wait."" The line wrapped around the block and I waited about 40 minutes to get through it. But once I took a bite of the pizza, I quickly understood the wait! The pizza is excellent, with the perfect balance of cheese and crust. The slices are huge, they extend beyond the barriers of an entire plate, so the price feels justified. Some Yelpers complain about the cost, which leaves me eager to explore more of what NYC's pizza scene has to offer--because Joe's really delivered excellence at a good portion and fair price!Although there weren't many places to sit inside, they had a nice little area in front of the building to enjoy your pizza.Overall, a great addition to the NYC experience!",0.9943
30-Jul-24,"This is supposed to be the""go to"" spot and we came by here last time and the lines are out the door, it's in Times square with LOTS of sketchy people and LOTS of pot smoking, so be aware of your surroundings if you venture here. Good thin crust NY style pizza very plain and traditional. I'm my honest opinion I think it's more hype than quality but that's me I'm pretty critical on pizza, not saying it's bad, but for me it's just not outstanding.",0.5987
30-Jul-24,The pizza was everything I hoped a slice of New York pizza would be. The inside is super tiny but there's a window facing bar that I had the pleasure to sit at and it was great for people watching. Service was quick and to the point.,0.9428
28-Jul-24,Nothing like crispy hot huge pepperoni slices and a cold coke.  Cool ambience and really quick service.,0.3591
26-Jul-24,7/10 pizza because it's not as good as the west village location. It was very thin and floppy.,-0.3412
24-Jul-24,Eat at Joe's worth the wait the pizza was fresh and wonderful. Could order ahead but tbh the wait is part of the whole experience.,0.5346
24-Jul-24,I had one of the best pizzas of my life. I am vegetarian so I ordered cheese pizza. It was tasty and I miss this place whenever I have pizza after visiting here! One of the gems! Highly recommend!,0.8057
21-Jul-24,Favorite pizza spots if you enjoy flat crust and crispy bottoms. Could use more dense toppings but I love a crispy crust!,0.8805
19-Jul-24,"The hype is real! This place is famous for its NY pizza by the slice or the whole! It's been featured in movies and is a tiny joint with a casual fast food atmosphere in busy Times Square area, and the lines are out the door, but worth waiting for because it was sooo good! I had the caprese with perfectly gooey mozzarella and fresh basil leaves on a thin crust, while my man went for the plain cheese and wanted to eat it like a local - folded!",0.9673
18-Jul-24,we waited for about half an hour to try joe's pizza but the line moved really fast. we ordered a classic cheese slice and a supreme slice (aka meat lovers). i absolutely love the slightly smoky thin crust here but the flavors here are pretty typical. the slices are on the more expensive side but that's typical touristy new york for you hahaha. i think other places downtown would be a better bang for your buck but this is pretty great regardless!,0.9902
18-Jul-24,"We had Joe's pizza about 2 years ago and we love it. came back to NY again 7/17/24 couldn't wait to have Joe's pizza again but we were so disappointed the pizza was very dry and burnt and the delivery driver didn't have napkins,cheese or peppers and most of all he was very rude. He was begging or asking for a tip before he even  pulled the pizza out and handed it to me. I almost felt like if I didn't give him a tip I wasn't going to get my pizza. Very disappointed",-0.9183
16-Jul-24,"I love this place. Always had a thing for Chicago pizza but it's something about thin crust as I get older that makes a lot of sense for me healthwise. Also, the fact that you can taste the oils and the seasonings and spices make this place unforgettable.",0.3818
13-Jul-24,"The best pizza I've ever had, without a doubt.Sure there's long lines and the pizza isn't cheap, but it's absolutely worth it. The line moves quick and the pizza is seasoned, topped, and cooked to perfection. There's plenty of outdoor seating as well. So many people say this is a tourist trap. It would be if it wasn't so damn good. I've been here 5 times and will go back every time.",0.8882
12-Jul-24,I need joes pizza to come to my state. They know how to make a pretty good pizza. Yes the line is long but service is quick. They have a decent amount of seating inside and outside. I try to come here every time I'm in NY because it's just so good.,0.8294
11-Jul-24,"The pizza is good, very tasty, is it the best , no , I think there are better pizzas but this one is very good nonetheless. The line moves fast, the workers got it down to a science considering how insanely busy this place is , not many places to sit but eating a slice of good pizza on the streets of New York is a great experience overall and one I enjoyed  .",0.9741
11-Jul-24,great pizza and lives up to the hype! the crust was thin and delectable. tried 3 different flavors and each had their own unique profiles. would recommend if you're ok with waiting.,0.9184
10-Jul-24,I had joes pizza! It's edible but it's nothing to go crazy over. I stood in a like for like 30 minutes for a cheese and pepperoni slice! The pepperoni was good but the cheese was average at best. It's not worth the 30 minute wait when there's other pizza spots that's just as good like VITO ICES ABD SLICES ON 36 and 9th! It's busy still just not 30 minutes busy. TikTok them,0.9792
8-Jul-24,"Joe's has become the iconic midtown Manhattan pizza slice stand. While I love their signature thin, crispy crust slices with or without toppings I draw the line at a max 30 minutes wait.  The service is capable and efficient. The old school Greenwich Village feel is easy to upkeep and draws in the tourists.  Joe's is as reliable as they come.",0.91
8-Jul-24,"Surprised this place has a line out the door! Came here at the recommendation of several friends and was sadly disappointed. The SO and I came here at the tail end of our 10-hr day in NY, excited to try (another) New York slice. Joe's, for some reason, is famous? or just a tourist trap. Once you've endured the line outside, you then fight through the crowd inside to place your order and pay.We ordered: - Plain cheese - it is what it is. The sad thing was the crust was tough, burnt, and dry. It felt like a chore to chew through. - Supreme - the SO said this was just OK and compared it to an earlier pizza place that we went to. It's pricier for a lower quality slice of 'za. As non-locals, we did not know you're not able to customize slices. So when we tried to ask, the person helping us had a lot of trouble understanding and kept trying to add another slice to our order. After a little back-and-forth, we just scrapped it and went with our original order. In the end, glad we tried (I guess?), but will be checking out other spots next time we're in the city.",0.4531
7-Jul-24,"Definitely worth the wait and hype. 10/10If you want real Pizza in NYC, this is the spot.",0.5994
7-Jul-24,"Hands down the best pizza ever! The line was sooo long but it moved very fast. The employees were very quick to take your order as well. There's limited seating inside and outside of the restaurant, but there's plenty of tables and chairs across the street. The pizza was so fresh and came out hot. The amount of sauce to cheese ratio was perfect. I highly recommend this place even if the line is long!",0.9532
6-Jul-24,The pizza was awesome!! 100% fresh since they're turning pizza over like crazy! The service was professional and friendly. The ambiance gave NY as expected! We are going back again today.,0.8972
5-Jul-24,"Pretty good NY slice. I got the pepperoni slice and liked how crispy the bottom was, despite how thin the slice was. I'd avoid the Times Square location, as the wait time to order was 30+ minutes for us around dinner time.",0.7717
5-Jul-24,"For me, Joe's didn't live up to the hype.  It was a very long line, which was expected.  When we got our pizza, the ingredients didn't seem to be anything special, meaning not better tasting or fresher.  The crust was a little tough for my liking too.  We actually ordered pepperoni and veggie slices, but I forgot to get a picture of the veggie.  The pepperoni pizza was a little better because the oil from the pepperoni softened the crust a little bit.If in NYC, you need to try Joe's Pizza because it is iconic.  However, after having it once, I would not recommend it right away while there are so many other options to try first.",-0.5968
4-Jul-24,"The pizza was awesome! The line was ridiculous though... luckily we had a friend wait in the line and order us an extra pie, I crushed like 4 huge pieces... good stuff...",0.923
2-Jul-24,Definitely worth the wait in line.  And the line moved quickly. The aroma from the pizza made us hungrier so we tried several different slice options. And none disappointed,0.7314
1-Jul-24,Absolutely the best place for a slice (or two) of authentic NY pizza!  There is none better!,0.5656
1-Jul-24,great new york style  pizza. The line is long but it moves fast! Pizza was delicious and it was so cool to see all of the famous people who have eaten there! limited indoor seating available.,0.8961
30-Jun-24,"We ordered supreme and the tomato cheese pizza. I thought that it was like Margarita pizza, but doesn't taste anything like it. We enjoyed the supreme pizza so we ordered a whole pizza Togo to take home to North Carolina.This place is busy, always a long line. I recommend it so try it out .",0.9633
26-Jun-24,"I recently tried New York-style pizza for the first time at Joe's Pizza. We waited in line for over 30 minutes and ordered a Classic Cheese Slice and a Fresh Mozzarella Slice. The sauce on the Classic Cheese Slice was juicy and well-balanced, and the dough was thin and crispy, which we really liked. However, the Fresh Mozzarella Slice was dry and not as enjoyable. The service was fast and efficient; they simply take a slice of pizza and heat it for you. Despite the good service, I don't think I'll return because it's too crowded and seems popular mainly because it's a famous tourist spot.",0.8167
26-Jun-24,I'm from LA and honestly this pizza was not good . The marinade sauce had no flavor plus the long lines were horrible. I was very disappointed overrated.I've had better pizza .,-0.6807
25-Jun-24,The pizza is amazing!!! My family loved it. The line was going out the door. I was hoping it was worth the wait and it definitely was. 10/10,0.943
24-Jun-24,"Excellent pizza. Fair price. Long wait, but worth it. Much better than .99 per slice locations.",0.8481
21-Jun-24,"Here visiting from Indiana and wanted to try to see what the hype was about. We were not super impressed. Sauce was bland.  Nothing special about it to us. My teenage son said ""mom you make better pizza than this"".  Service was fast and friendly despite the crowds.",-0.2163
21-Jun-24,Honestly it's good but you'll still catch me going to dollar slices... but def worth everyone giving it a try,0.8126
20-Jun-24,"4 As other reviewers recommended, I ordered online which ended up being a godsend! The line was out the door and we bypassed the entire line - when we got to the register, the cashier knew who we were (based on the 'ready by' time of our order), handed us our pizza and we were on our way. We ate in our hotel room as it is a cramped spot for a family of 4 hence the lower 'stars'. Also felt like the onions on our combo pizza made it taste too sweet. Overall, would recommend this pizza joint and go there again. Would definitely order ahead of time as we did!",0.9449
20-Jun-24,"About time I join the queue for Joe's Pizza (1435 Broadway) and now I know why the queue is so long! Authentic NY street pizza and is truly the best in town!  No fear, the queue moves fast so be ready with your order.  I loved my pizza slice topped with fresh tomatoes, mozzarella and basil.  The crust is thin as I like it. Wonderful establishment, bustling hungry people from locals to visitors to take in the best pizza in NY!",0.9754
20-Jun-24,Joe's lived up the it status.    Coke and a slice.  Service Ambiance topping sauce crust all great.  Just wish they had a public restroom.,0.7783
19-Jun-24,I'm a tourist and I love it. Fresh tasting ingredients and it's the perfect bite when it's perfectly warm. Crust was okay.  Cheese (5/5) - can't go wrong Margerita(4/5) - basil is strongService is extremely efficient. We got our pizza within 5 mins Wednesday 4p. The ambiance is as chaotic as folks mention. Long lines wrapping around a historic restaurant.,0.962
18-Jun-24,Except long waits .. no other things to say about this place .. Authentic NY style pizza,-0.296
15-Jun-24,"They sell amazing and delicious New York style pizza and definitely worth waiting in the lineup for. Another perks of this place is that they're open till 4am; perfect place for late night cravings. You can either order pizza slices or a full pizza pie. You can choose from Plain Cheese, Supreme, Meat Lover, Veggie and White Mozzarella. There are a few tables with high chairs available inside the restaurant that you can have your pizza or you can use the benches in the (all seasons) patio.I strongly recommend ""White Mozzarella Pizza"".",0.9794
15-Jun-24,Sorry but this place had a line out the door and only to get cold pizza. It also was not good. There are better places to go in the area this one was a tourist trap.,-0.3311
15-Jun-24,"Great NY style pizza. Burnt crust, great flavor. Always lively crowd. Only a few stools to sit on. Quick and delish.",0.9022
14-Jun-24,So good. Definitely the best pizza in new York. However the wait can be a little bit long.,0.8852
12-Jun-24,"Bit of a line, but it moved fairly fast. Good slice, reasonable pricing.Outdoor area to eat, but it smelled kinda like trash and had some flies.",0.7691
9-Jun-24,"Had another chance to eat at Joe's Pizza, the classic NYC pizza joint. I had a pepperoni and a cheese pizza. They were both ok. Not very favorful or tasty. I would give this a 3.5 if Yelp had half star ratings. I've had much better slices elsewhere which is too bad cause I really wanted to enjoy a great NY slice. It's probably more of a tourist trap now than a great pizza...",0.9136
9-Jun-24,"Joe's Pizza in NYC offers a quintessential New York slice. With a thin, crispy crust, tangy tomato sauce, and gooey mozzarella, each bite is perfectly balanced. Consistently delicious and authentic, Joe's Pizza is a must-visit for any pizza lover.",0.9136
8-Jun-24,"There was a big line to order, but worth the wait! The pizza was good! So packed inside, had to eat outside. A good variety of pizza to choose from!",0.8985
