Date,Review,SentimentScore
28-Jan-24,"This place was a hard miss. I went on a Friday night, I'll start by saying that I didn't get the Jamaican buzz while eating at Jamaican jerk biz. The flavors of the food smh...I got the jerk chicken, rice & peas, cabbage, and plantins. The food took 20 minutes to come out right under luke warm. The chicken tasted like it was made in a BP gas station...the rice tasted like rice, cabbage was okay. The only thing that made the plate digestible was the jerk sauce that I had to request because it doesn't come served with the food. My girl got the curry goat with the same sides I got she also had the same disappointing results....food very cold and bland. Did I mention the food in the dine in area is served in styrofoam boxes and plastic utensils? Wouldn't be an issue, but there's a 20% gratuity automatically added to the bill which makes no sense because I could've to my cold food back to the crib if that was the case. Ambiance wise the place was just as bland as the food. I forreal could've took my cold bland food home if I knew I'd be sitting in a Caribbean restaurant listening to nba youngboy, lil Jon, & coi larey. I honestly don't think a soul that works at the restaurant is a bit of Caribbean. Oh did I forget to mention that you also get charged a extra dollar to pay for your meal with a card instead of cash...... yes a restaurant charges youmore to pay with a card on top of the mandatory 20% gratuity. 2/10 experience. I'd say 0/10 but the waitress was at least nice.",0.7615
19-Jan-24,"We haven't tried the food yet so I have given it a 3. However, the customer service has guaranteed a no return. The woman who answered the phone appeared pleasant initially but wasn't accommodating in any regard. After need to change my order due to the restaurant being out of items like white rice at 2 in the afternoon, we decide to proceed and continue our order. Once we arrived, about 20 minutes past the designated time for pick up we were met with an attitude by the lady with a cute blond hair cut. The additional wait for them to slowly plate the food would have been fine, except her attitude made the experience not pleasurable. We were left with a bad taste in our mouth before even sampling their cuisine. Come only if you are prepared to deal with staff who feel they are doing you a favor by serving you.",0.5908
17-Jan-24,"3 stars, not 5 for the following reasons:The ""jerk"" ain't really jerk... iykykThe peas and rice was hittin 4 sho'The rum punch is fire butthe wings are skimpy.,Hope this helps",0.1531
16-Jan-24,If you're in the A check them out! And do yourself a favor and get the pasta.....Kinda pricey but definitely worth it!,0.8092
6-Jan-24,"I am not one to eat leftovers or visit an establishment frequently given all of the culinary options in metro ATL. This place is the exception! I phoned in an order on Friday night after getting stuck in traffic on 285. This place popped up as a solid option so I decided to give them a try. The young lady that took my order was so pleasant and helpful since I could not fully read the menu while driving. My order was ready as soon as I walked inside and  it was hot, nicely packaged and DELICIOUS! So much so, I went back on Saturday for lunch and had a similar dining experience. This time I had a guest and we ordered a pitcher of drinks which were tasty & balanced, jerk shrimp egg rolls, ox tail tacos and jerk honey bbq wings. IMHO, the wings were just a tad too salty for me but not my guest. We also ordered 2 different types of pasta to go. They have a relaxed vibe and good energy from start to finish. I will definitely be back again soon.",0.9698
16-Dec-23,"I was turned onto this restaurant the other day by a friend. She and I went in and had a late lunch. The young lady with the short blonde hair was our server. Everything was just fine until it was time to check out. When we went to check out the young lady charged us twice for gratuity. When we asked for one of the tips back she told us she couldn't do it. My friend asked if she void the transaction the server said no she couldn't. My friend asked if she could give it back in cash. She said no. She said the manager wasn't there to make any changes and we'd have to give them our number. My friend said don't worry about it she would be back and she just wouldn't tip her when she came back. So it's strange how our check was originally 66 dollars but ended up being 88 dollars and we couldn't get one of the tips back. Second experience with this restaurant I called them to place an order over the phone last night around 9. I was able to place the order without any issues. I left and took my food home. Now today, I called at 5:56 to place a  to go order for my family. The lady over the phone informed me that they were out of chicken and I'd have to wait an hour so I hung up to call my husband to see if he wanted to wait an hour. I called back at 6:03 for them to tell me they weren't taking orders over the phone. I said just called and spoke with someone and told her I had to get confirmation that my husband wanted to continue with the order. She said that was fine but we'd have to place the order in the store. I explained my dissatisfaction and disappointment with this issue. And I also explained how I was willing to continue patronizing the restaurant even though the young lady wouldn't refund the additional tip she took. So I ended the call. About 5 minutes later I received a call from the blonde head server from her personal phone saying she doesn't appreciate me implying that she stole the money and if the manager didn't call that wasn't her fault. I went on the explain myself and I asked her if she thought her calling me and telling me what she didn't appreciate was professional and she hung up in my face. I will never eat anything else from this place again and I do not recommend it. They are extremely unprofessional! The food doesn't compensate for piss poor service. My husband ended up going up there to get some food because he desperately had a taste for it. He spoke with the manager whom was very dismissive. My husband said his experience when he went inside was they were rude to him as well. I'm disappointed because we try to support small black owned businesses. But I need yall to get it together.",-0.9697
2-Dec-23,"Great music, friendly service, and solid food describe Jamaican Jerk Biz. The bartenders weren't quite as attentive as I would've hoped. They left money on the table since I wanted more to drink but didn't see them until I was wrapping up my meal.  The prices and portions are fair and the portions reasonable but the best part was the ambiance.  Comfortable seating and great music. I would visit if I happened to be in Mapleton again.",0.9774
28-Nov-23,"I saw Keith Lee's review and I had to try the food. I'm a huge pasta lover. I came on a Sunday. I wanted to call it in, but no one answered the phone. When I arrived, it was packed! My boyfriend and I both ordered rasta pasta. He got the salmon. I got the shrimp (shout out to the server who convinced me to get shrimp instead of chicken). I was worried about the quantity of shrimp, but I got a good amount. The pasta was so good! My only remark is I wish it was spicy. I added red pepper flakes when I ate the rest the next day and that gave it the kick I was looking for. We ordered a drink at the bar while waiting for our food. The drink was strong and good. I definitely will be back!!",0.9804
21-Nov-23,"Good food very flavorful but why is everything served in to go boxes and plastic cups for drinks if this is a restaurant our bill was over 100 dollars and I just found it strange, will definitely return but will probably just get it to go",0.5106
16-Nov-23,"I stopped by to pick up dinner for myself and my husband. There was a nice young woman working behind the bar, and she offered some suggestions of popular dishes to try. I ordered the jerk chicken rasta pasta, and oxtails. The food was kinda pricy, but it was very tasty. The restaurant had a sort of energetic vibe. It's definitely worth checking out!",0.8821
9-Nov-23,"Was in town for business conference and drove from the Congress Center for Jerk chicken that is supposed to be their claim to fame.  I was not impressive based on my experience with Jamaican food!  Honestly, being married to a carribbean queen I expected better!Disappointed!!",0.4526
7-Nov-23,"My nephew from Washington state found this restaurant and wanted to try it. We had a group of seven and were there right before the kitchen closed. They gave us a table and made sure the kitchen stayed open for our order! The food was amazing!! I gave it 4 stars because the setting is more bar like than restaurant - granted we were there on a Saturday evening. But our waitress, the chef who came out to talk to us, and the food were awesome! Thank you for giving us a great meal and an evening together bonding with family.",0.9782
4-Nov-23,Was looking forward to this place since I live close. Waited an hour for jerk chicken pasta that was just okay. Nice restaurant on the inside through. Waiter didn't even know if we had paid for our food or not ...it was a dance just to pay for the food.,0.2263
1-Nov-23,"Terrible customer service. Especially the lady with the dreads. Staff showed no urgency with the orders as they walked around and played around in the restaurant. After waiting 1 hour for my food the woman with the dreads talked as she bagged up my order then barked at me for reaching for the bag. Saying ""Just take the bag since you got your hand out."" Food was too subpar and over priced for them to have this terrible of customer service just go to another Jamaican restaurant it's not worth it.",-0.79
31-Oct-23,Went for lunch the food was delicious and the service was even better. Will be back for date night.,0.765
31-Oct-23,Mannnn best Jamaican food in the state!!!  Not only is the food on point the atmosphere and vibe is on point as well.  Drive 40 minutes to eat here.,0.8007
31-Oct-23,Support this small buisness! They deserve all the fruits of their labor. Going to visit next time I'm in ATL,0.4574
